YEAR,MO,DY,HR,T2M,QV2M
2023,11,11,21,25.76,19.9
2023,11,11,22,25.43,19.71
2023,11,11,23,25.11,19.47
2023,11,12,0,24.83,19.17
2023,11,12,1,24.59,18.92
2023,11,12,2,24.38,18.68
2023,11,12,3,24.2,18.49
2023,11,12,4,24.01,18.25
2023,11,12,5,23.76,17.88
2023,11,12,6,24.4,18.37
2023,11,12,7,25.9,19.1
2023,11,12,8,27.94,19.17
2023,11,12,9,29.55,19.04
2023,11,12,10,30.35,18.98
2023,11,12,11,30.76,19.17
2023,11,12,12,30.9,19.35
2023,11,12,13,30.87,19.59
2023,11,12,14,30.7,19.78
2023,11,12,15,30.35,20.14
2023,11,12,16,29.69,20.2
2023,11,12,17,28.12,20.94
2023,11,12,18,27.2,20.81
2023,11,12,19,26.86,20.69
2023,11,12,20,26.62,20.69
2023,11,12,21,26.4,20.63
2023,11,12,22,26.2,20.39
2023,11,12,23,25.94,20.02
2023,11,13,0,25.68,19.65
2023,11,13,1,25.38,19.35
2023,11,13,2,25.03,19.1
2023,11,13,3,24.64,18.8
2023,11,13,4,24.44,18.55
2023,11,13,5,24.24,18.37
2023,11,13,6,24.65,18.8
2023,11,13,7,26.19,19.47
2023,11,13,8,27.97,19.59
2023,11,13,9,29.74,19.53
2023,11,13,10,31.15,19.65
2023,11,13,11,31.78,20.08
2023,11,13,12,31.92,20.26
2023,11,13,13,31.91,20.39
2023,11,13,14,31.8,21.0
2023,11,13,15,31.14,20.69
2023,11,13,16,30.23,20.51
2023,11,13,17,29.4,21.42
2023,11,13,18,28.92,20.32
2023,11,13,19,28.65,19.96
2023,11,13,20,28.4,19.59
2023,11,13,21,27.79,19.65
2023,11,13,22,27.29,19.53
2023,11,13,23,26.83,19.29
2023,11,14,0,26.11,19.23
2023,11,14,1,25.53,19.1
2023,11,14,2,25.01,18.98
2023,11,14,3,24.62,18.86
2023,11,14,4,24.43,18.68
2023,11,14,5,24.3,18.49
2023,11,14,6,24.86,18.92
2023,11,14,7,26.18,19.59
2023,11,14,8,28.01,20.02
2023,11,14,9,29.63,19.9
2023,11,14,10,30.71,19.78
2023,11,14,11,31.29,19.84
2023,11,14,12,31.56,19.96
2023,11,14,13,31.55,20.08
2023,11,14,14,31.36,20.32
2023,11,14,15,30.91,20.75
2023,11,14,16,29.87,20.32
2023,11,14,17,28.36,21.18
2023,11,14,18,27.59,20.75
2023,11,14,19,27.28,20.45
2023,11,14,20,27.06,20.02
2023,11,14,21,26.87,19.65
2023,11,14,22,26.55,19.41
2023,11,14,23,26.15,19.23
2023,11,15,0,25.65,19.04
2023,11,15,1,25.19,18.92
2023,11,15,2,24.9,18.86
2023,11,15,3,24.76,18.8
2023,11,15,4,24.8,18.92
2023,11,15,5,24.74,18.86
2023,11,15,6,25.02,19.04
2023,11,15,7,25.95,19.59
2023,11,15,8,27.44,20.14
2023,11,15,9,28.88,20.02
2023,11,15,10,29.7,20.02
2023,11,15,11,30.27,20.08
2023,11,15,12,30.58,20.14
2023,11,15,13,30.65,20.2
2023,11,15,14,30.52,20.26
2023,11,15,15,30.23,20.63
2023,11,15,16,29.55,20.45
2023,11,15,17,28.12,20.87
2023,11,15,18,27.59,20.26
2023,11,15,19,27.48,19.65
2023,11,15,20,27.01,19.47
2023,11,15,21,26.24,19.41
2023,11,15,22,25.63,19.17
2023,11,15,23,25.23,18.98
2023,11,16,0,24.94,18.8
2023,11,16,1,24.69,18.68
2023,11,16,2,24.4,18.43
2023,11,16,3,24.28,18.31
2023,11,16,4,24.24,18.13
2023,11,16,5,24.3,17.88
2023,11,16,6,24.8,18.13
2023,11,16,7,26.01,18.43
2023,11,16,8,27.52,19.1
2023,11,16,9,28.83,19.65
2023,11,16,10,29.73,19.78
2023,11,16,11,30.28,19.96
2023,11,16,12,30.31,20.26
2023,11,16,13,29.35,20.57
2023,11,16,14,28.59,20.87
2023,11,16,15,28.49,20.57
2023,11,16,16,28.11,20.2
2023,11,16,17,26.76,20.45
2023,11,16,18,26.04,20.39
2023,11,16,19,25.93,20.39
2023,11,16,20,25.92,20.39
2023,11,16,21,25.86,20.2
2023,11,16,22,25.73,20.02
2023,11,16,23,25.44,19.59
2023,11,17,0,25.1,19.1
2023,11,17,1,24.71,18.55
2023,11,17,2,24.38,18.13
2023,11,17,3,24.08,17.82
2023,11,17,4,23.88,17.64
2023,11,17,5,23.71,17.52
2023,11,17,6,24.12,17.82
2023,11,17,7,25.21,18.25
2023,11,17,8,26.61,18.74
2023,11,17,9,28.32,18.98
2023,11,17,10,29.65,19.23
2023,11,17,11,30.44,19.47
2023,11,17,12,30.85,19.65
2023,11,17,13,30.92,19.78
2023,11,17,14,30.82,19.9
2023,11,17,15,30.34,20.32
2023,11,17,16,29.58,20.32
2023,11,17,17,27.92,20.69
2023,11,17,18,26.83,20.26
2023,11,17,19,26.13,19.71
2023,11,17,20,25.44,19.1
2023,11,17,21,24.81,18.43
2023,11,17,22,24.1,17.64
2023,11,17,23,23.28,16.78
2023,11,18,0,22.46,15.87
2023,11,18,1,21.69,15.08
2023,11,18,2,21.07,14.53
2023,11,18,3,20.61,14.22
2023,11,18,4,20.26,13.98
2023,11,18,5,19.94,13.73
2023,11,18,6,20.15,13.67
2023,11,18,7,21.59,14.28
2023,11,18,8,24.12,14.95
2023,11,18,9,26.25,15.69
2023,11,18,10,27.8,16.42
2023,11,18,11,29.05,17.03
2023,11,18,12,30.01,17.46
2023,11,18,13,30.62,17.7
2023,11,18,14,30.85,17.76
2023,11,18,15,30.65,17.94
2023,11,18,16,30.14,18.37
2023,11,18,17,28.28,19.29
2023,11,18,18,26.87,18.68
2023,11,18,19,26.02,18.19
2023,11,18,20,25.36,17.64
2023,11,18,21,24.72,17.03
2023,11,18,22,23.88,16.42
2023,11,18,23,23.04,15.81
2023,11,19,0,22.24,15.14
2023,11,19,1,21.58,14.71
2023,11,19,2,21.15,14.47
2023,11,19,3,20.83,14.34
2023,11,19,4,20.56,14.1
2023,11,19,5,20.48,13.98
2023,11,19,6,21.12,14.34
2023,11,19,7,22.79,14.34
2023,11,19,8,24.83,14.89
2023,11,19,9,26.57,15.56
2023,11,19,10,27.77,16.11
2023,11,19,11,28.68,16.54
2023,11,19,12,29.4,16.85
2023,11,19,13,29.8,16.91
2023,11,19,14,29.85,16.85
2023,11,19,15,29.82,17.21
2023,11,19,16,29.77,16.91
2023,11,19,17,28.33,17.15
2023,11,19,18,27.17,17.21
2023,11,19,19,26.44,17.33
2023,11,19,20,25.98,17.27
2023,11,19,21,25.46,17.46
2023,11,19,22,24.86,17.52
2023,11,19,23,24.27,17.46
2023,11,20,0,23.79,17.27
2023,11,20,1,23.29,16.97
2023,11,20,2,22.76,16.54
2023,11,20,3,22.31,16.17
2023,11,20,4,21.86,15.75
2023,11,20,5,21.45,15.32
2023,11,20,6,21.8,15.2
2023,11,20,7,23.29,15.5
2023,11,20,8,25.69,16.17
2023,11,20,9,27.83,16.85
2023,11,20,10,29.37,17.46
2023,11,20,11,30.4,17.94
2023,11,20,12,31.1,18.31
2023,11,20,13,31.47,18.62
2023,11,20,14,31.49,18.68
2023,11,20,15,31.12,18.92
2023,11,20,16,30.73,19.04
2023,11,20,17,28.87,20.26
2023,11,20,18,27.57,19.9
2023,11,20,19,26.98,19.71
2023,11,20,20,26.55,19.53
2023,11,20,21,26.2,19.41
2023,11,20,22,25.83,19.17
2023,11,20,23,25.48,18.8
2023,11,21,0,25.07,18.43
2023,11,21,1,24.64,18.07
2023,11,21,2,24.25,17.64
2023,11,21,3,23.9,17.21
2023,11,21,4,23.63,16.78
2023,11,21,5,23.32,16.36
2023,11,21,6,23.48,16.54
2023,11,21,7,25.13,16.3
2023,11,21,8,26.76,16.42
2023,11,21,9,28.34,16.97
2023,11,21,10,29.65,17.7
2023,11,21,11,30.42,18.43
2023,11,21,12,30.83,18.92
2023,11,21,13,30.99,19.23
2023,11,21,14,30.88,19.23
2023,11,21,15,30.44,19.1
2023,11,21,16,29.71,19.59
2023,11,21,17,28.03,19.84
2023,11,21,18,26.9,19.41
2023,11,21,19,26.29,18.92
2023,11,21,20,25.69,18.55
2023,11,21,21,25.05,18.07
2023,11,21,22,24.32,17.64
2023,11,21,23,23.83,17.27
2023,11,22,0,23.56,17.09
2023,11,22,1,23.33,16.91
2023,11,22,2,23.03,16.78
2023,11,22,3,22.73,16.66
2023,11,22,4,22.48,16.42
2023,11,22,5,22.14,16.17
2023,11,22,6,22.55,16.36
2023,11,22,7,24.25,16.78
2023,11,22,8,26.8,16.72
2023,11,22,9,28.9,16.85
2023,11,22,10,29.87,17.58
2023,11,22,11,30.53,18.19
2023,11,22,12,30.97,18.62
2023,11,22,13,31.14,18.8
2023,11,22,14,31.06,18.74
2023,11,22,15,30.64,18.62
2023,11,22,16,30.17,18.8
2023,11,22,17,29.01,19.04
2023,11,22,18,28.0,19.1
2023,11,22,19,27.05,19.04
2023,11,22,20,26.33,18.92
2023,11,22,21,25.84,18.8
2023,11,22,22,25.46,18.62
2023,11,22,23,24.96,18.25
2023,11,23,0,24.59,18.01
2023,11,23,1,24.4,17.76
2023,11,23,2,24.25,17.64
2023,11,23,3,23.93,17.58
2023,11,23,4,23.65,17.46
2023,11,23,5,23.51,17.27
2023,11,23,6,23.78,17.52
2023,11,23,7,24.79,17.94
2023,11,23,8,26.74,18.31
2023,11,23,9,28.66,18.31
2023,11,23,10,29.62,18.31
2023,11,23,11,30.13,18.55
2023,11,23,12,30.27,18.74
2023,11,23,13,30.05,18.92
2023,11,23,14,29.86,19.29
2023,11,23,15,29.91,19.04
2023,11,23,16,29.38,18.49
2023,11,23,17,28.26,19.29
2023,11,23,18,27.12,19.78
2023,11,23,19,26.37,19.84
2023,11,23,20,25.94,19.65
2023,11,23,21,25.74,19.47
2023,11,23,22,25.52,19.29
2023,11,23,23,25.08,18.98
2023,11,24,0,24.69,18.74
2023,11,24,1,24.33,18.43
2023,11,24,2,24.0,18.13
2023,11,24,3,23.69,17.88
2023,11,24,4,23.43,17.58
2023,11,24,5,23.25,17.4
2023,11,24,6,23.42,17.46
2023,11,24,7,24.06,17.64
2023,11,24,8,24.75,18.01
2023,11,24,9,25.87,18.19
2023,11,24,10,26.77,18.19
2023,11,24,11,27.39,18.19
2023,11,24,12,27.94,18.25
2023,11,24,13,28.5,18.37
2023,11,24,14,28.78,18.43
2023,11,24,15,28.76,18.55
2023,11,24,16,28.44,18.86
2023,11,24,17,27.22,18.98
2023,11,24,18,26.12,18.74
2023,11,24,19,25.46,18.49
2023,11,24,20,24.92,18.19
2023,11,24,21,24.45,17.88
2023,11,24,22,24.03,17.64
2023,11,24,23,23.73,17.4
2023,11,25,0,23.45,17.15
2023,11,25,1,23.1,16.78
2023,11,25,2,22.81,16.48
2023,11,25,3,22.55,16.3
2023,11,25,4,22.33,16.17
2023,11,25,5,22.08,15.99
2023,11,25,6,22.56,16.11
2023,11,25,7,23.86,16.3
2023,11,25,8,25.87,16.72
2023,11,25,9,27.56,17.15
2023,11,25,10,28.69,17.7
2023,11,25,11,29.6,18.31
2023,11,25,12,30.37,18.8
2023,11,25,13,30.88,19.17
2023,11,25,14,31.04,19.35
2023,11,25,15,30.98,19.9
2023,11,25,16,30.01,19.41
2023,11,25,17,28.4,20.39
2023,11,25,18,27.33,19.96
2023,11,25,19,26.58,19.96
2023,11,25,20,26.01,19.78
2023,11,25,21,25.59,19.53
2023,11,25,22,25.23,19.29
2023,11,25,23,24.85,18.98
2023,11,26,0,24.46,18.62
2023,11,26,1,24.19,18.31
2023,11,26,2,23.97,18.01
2023,11,26,3,23.75,17.76
2023,11,26,4,23.55,17.58
2023,11,26,5,23.34,17.33
2023,11,26,6,23.81,17.7
2023,11,26,7,25.52,17.88
2023,11,26,8,27.69,17.27
2023,11,26,9,29.06,16.97
2023,11,26,10,29.68,17.15
2023,11,26,11,30.08,17.76
2023,11,26,12,30.35,18.25
2023,11,26,13,30.55,18.62
2023,11,26,14,30.59,18.98
2023,11,26,15,30.38,19.65
2023,11,26,16,29.69,19.53
2023,11,26,17,28.51,19.84
2023,11,26,18,28.15,18.92
2023,11,26,19,28.01,18.43
2023,11,26,20,27.4,18.8
2023,11,26,21,26.48,18.68
2023,11,26,22,25.86,18.68
2023,11,26,23,25.3,18.62
2023,11,27,0,24.82,18.43
2023,11,27,1,24.43,18.13
2023,11,27,2,24.1,17.88
2023,11,27,3,23.81,17.58
2023,11,27,4,23.57,17.4
2023,11,27,5,23.23,17.21
2023,11,27,6,23.47,17.4
2023,11,27,7,24.51,17.7
2023,11,27,8,25.98,17.88
2023,11,27,9,27.4,17.88
2023,11,27,10,28.3,18.13
2023,11,27,11,28.87,18.43
2023,11,27,12,29.33,18.74
2023,11,27,13,29.6,18.92
2023,11,27,14,29.55,19.04
2023,11,27,15,29.14,19.35
2023,11,27,16,28.41,19.35
2023,11,27,17,26.87,19.53
2023,11,27,18,26.01,18.98
2023,11,27,19,25.55,18.55
2023,11,27,20,25.05,18.13
2023,11,27,21,24.5,17.52
2023,11,27,22,23.85,16.85
2023,11,27,23,23.16,16.17
2023,11,28,0,22.58,15.69
2023,11,28,1,22.13,15.32
2023,11,28,2,21.84,15.08
2023,11,28,3,21.63,14.95
2023,11,28,4,21.52,14.83
2023,11,28,5,21.46,14.77
2023,11,28,6,21.87,14.83
2023,11,28,7,23.35,14.71
2023,11,28,8,25.56,15.32
2023,11,28,9,27.55,16.24
2023,11,28,10,29.04,17.09
2023,11,28,11,30.19,17.82
2023,11,28,12,31.01,18.43
2023,11,28,13,31.4,18.74
2023,11,28,14,31.35,18.8
2023,11,28,15,31.01,18.98
2023,11,28,16,30.45,19.1
2023,11,28,17,28.41,20.2
2023,11,28,18,27.24,20.39
2023,11,28,19,26.72,20.14
2023,11,28,20,26.33,19.78
2023,11,28,21,25.69,19.65
2023,11,28,22,25.23,19.1
2023,11,28,23,24.91,18.62
2023,11,29,0,24.52,18.25
2023,11,29,1,24.11,17.88
2023,11,29,2,23.83,17.58
2023,11,29,3,23.57,17.4
2023,11,29,4,23.51,17.15
2023,11,29,5,23.51,16.91
2023,11,29,6,23.6,17.15
2023,11,29,7,24.88,17.15
2023,11,29,8,26.81,17.46
2023,11,29,9,28.64,18.07
2023,11,29,10,29.99,18.62
2023,11,29,11,30.98,19.23
2023,11,29,12,31.62,19.65
2023,11,29,13,31.75,19.9
2023,11,29,14,31.53,20.32
2023,11,29,15,31.19,20.51
2023,11,29,16,30.14,20.26
2023,11,29,17,28.95,21.18
2023,11,29,18,28.28,20.39
2023,11,29,19,27.81,20.2
2023,11,29,20,27.33,20.08
2023,11,29,21,26.76,20.02
2023,11,29,22,26.44,19.96
2023,11,29,23,26.4,19.65
2023,11,30,0,26.4,19.47
2023,11,30,1,26.07,19.47
2023,11,30,2,25.64,18.98
2023,11,30,3,25.1,18.74
2023,11,30,4,24.99,18.62
2023,11,30,5,25.13,18.49
2023,11,30,6,25.15,18.8
2023,11,30,7,26.22,18.98
2023,11,30,8,27.98,19.04
2023,11,30,9,29.4,19.17
2023,11,30,10,30.26,19.47
2023,11,30,11,30.74,19.71
2023,11,30,12,31.02,19.96
2023,11,30,13,30.83,20.08
2023,11,30,14,30.59,20.45
2023,11,30,15,30.21,20.69
2023,11,30,16,29.2,20.75
2023,11,30,17,27.83,21.18
2023,11,30,18,27.15,20.57
2023,11,30,19,26.8,20.2
2023,11,30,20,26.45,19.9
2023,11,30,21,26.1,19.53
2023,11,30,22,25.73,19.17
2023,11,30,23,25.33,18.8
2023,12,1,0,24.87,18.49
2023,12,1,1,24.42,18.31
2023,12,1,2,24.07,18.19
2023,12,1,3,23.76,18.13
2023,12,1,4,23.59,18.13
2023,12,1,5,23.5,18.07
2023,12,1,6,24.13,18.43
2023,12,1,7,25.7,18.92
2023,12,1,8,27.31,18.8
2023,12,1,9,28.77,18.8
2023,12,1,10,29.9,18.74
2023,12,1,11,30.85,18.55
2023,12,1,12,31.53,18.55
2023,12,1,13,31.85,18.8
2023,12,1,14,31.68,19.23
2023,12,1,15,31.44,19.53
2023,12,1,16,30.19,19.53
2023,12,1,17,28.12,20.57
2023,12,1,18,26.98,20.08
2023,12,1,19,26.44,19.84
2023,12,1,20,25.94,19.53
2023,12,1,21,25.5,19.17
2023,12,1,22,25.04,18.68
2023,12,1,23,24.58,18.19
2023,12,2,0,24.19,17.7
2023,12,2,1,23.85,17.33
2023,12,2,2,23.55,17.09
2023,12,2,3,23.29,16.97
2023,12,2,4,23.08,16.85
2023,12,2,5,22.87,16.72
2023,12,2,6,23.43,17.15
2023,12,2,7,25.01,17.82
2023,12,2,8,27.05,18.07
2023,12,2,9,28.66,18.37
2023,12,2,10,29.76,18.74
2023,12,2,11,30.55,18.98
2023,12,2,12,30.96,19.17
2023,12,2,13,30.94,19.23
2023,12,2,14,30.47,19.59
2023,12,2,15,29.63,20.02
2023,12,2,16,28.39,20.08
2023,12,2,17,26.86,20.26
2023,12,2,18,26.15,19.96
2023,12,2,19,25.82,19.78
2023,12,2,20,25.55,19.59
2023,12,2,21,25.25,19.29
2023,12,2,22,24.87,18.92
2023,12,2,23,24.48,18.49
2023,12,3,0,24.13,18.07
2023,12,3,1,23.81,17.76
2023,12,3,2,23.51,17.52
2023,12,3,3,23.28,17.33
2023,12,3,4,23.12,17.15
2023,12,3,5,23.09,16.97
2023,12,3,6,23.3,17.21
2023,12,3,7,24.19,17.64
2023,12,3,8,25.26,18.19
2023,12,3,9,26.67,18.55
2023,12,3,10,28.04,18.98
2023,12,3,11,29.05,19.41
2023,12,3,12,29.46,19.71
2023,12,3,13,29.51,19.84
2023,12,3,14,29.32,20.08
2023,12,3,15,29.04,20.63
2023,12,3,16,28.52,20.14
2023,12,3,17,27.37,20.2
2023,12,3,18,26.32,19.9
2023,12,3,19,25.77,19.71
2023,12,3,20,25.38,19.53
2023,12,3,21,25.11,19.41
2023,12,3,22,24.85,19.17
2023,12,3,23,24.69,18.98
2023,12,4,0,24.54,18.74
2023,12,4,1,24.27,18.49
2023,12,4,2,23.9,18.25
2023,12,4,3,23.57,18.01
2023,12,4,4,23.32,17.7
2023,12,4,5,23.1,17.46
2023,12,4,6,23.69,17.88
2023,12,4,7,25.26,18.74
2023,12,4,8,27.2,18.8
2023,12,4,9,28.8,18.13
2023,12,4,10,29.82,17.7
2023,12,4,11,30.45,17.52
2023,12,4,12,30.89,17.46
2023,12,4,13,31.17,17.46
2023,12,4,14,31.23,17.52
2023,12,4,15,30.94,17.76
2023,12,4,16,30.56,17.52
2023,12,4,17,28.59,18.98
2023,12,4,18,27.12,18.8
2023,12,4,19,26.37,18.8
2023,12,4,20,25.91,18.8
2023,12,4,21,25.64,18.8
2023,12,4,22,25.38,18.92
2023,12,4,23,25.14,18.92
2023,12,5,0,24.98,18.86
2023,12,5,1,24.86,18.68
2023,12,5,2,24.58,18.49
2023,12,5,3,24.19,18.19
2023,12,5,4,23.87,17.94
2023,12,5,5,23.64,17.7
2023,12,5,6,24.06,18.01
2023,12,5,7,25.98,18.55
2023,12,5,8,28.41,18.43
2023,12,5,9,29.87,18.49
2023,12,5,10,30.71,18.68
2023,12,5,11,31.22,18.86
2023,12,5,12,31.42,18.98
2023,12,5,13,31.37,19.04
2023,12,5,14,31.03,19.1
2023,12,5,15,30.71,19.41
2023,12,5,16,29.83,19.1
2023,12,5,17,28.26,20.14
2023,12,5,18,27.47,19.78
2023,12,5,19,27.11,19.41
2023,12,5,20,26.71,19.17
2023,12,5,21,26.32,19.17
2023,12,5,22,26.01,19.23
2023,12,5,23,25.8,19.1
2023,12,6,0,25.54,18.98
2023,12,6,1,25.21,18.98
2023,12,6,2,24.96,18.92
2023,12,6,3,24.72,18.74
2023,12,6,4,24.4,18.43
2023,12,6,5,24.01,18.01
2023,12,6,6,24.38,18.37
2023,12,6,7,25.87,18.98
2023,12,6,8,27.75,19.23
2023,12,6,9,29.45,19.04
2023,12,6,10,30.64,18.8
2023,12,6,11,31.24,18.74
2023,12,6,12,31.38,18.68
2023,12,6,13,31.23,18.74
2023,12,6,14,30.97,19.04
2023,12,6,15,30.49,19.47
2023,12,6,16,29.69,19.53
2023,12,6,17,27.89,20.26
2023,12,6,18,26.93,20.08
2023,12,6,19,26.52,20.02
2023,12,6,20,26.22,20.08
2023,12,6,21,26.05,19.9
2023,12,6,22,25.8,19.84
2023,12,6,23,25.56,19.71
2023,12,7,0,25.34,19.53
2023,12,7,1,25.04,19.23
2023,12,7,2,24.62,18.8
2023,12,7,3,24.12,18.37
2023,12,7,4,23.65,17.88
2023,12,7,5,23.28,17.52
2023,12,7,6,23.67,17.76
2023,12,7,7,25.11,18.31
2023,12,7,8,26.77,18.25
2023,12,7,9,28.3,18.31
2023,12,7,10,29.65,18.25
2023,12,7,11,30.93,17.7
2023,12,7,12,31.53,17.64
2023,12,7,13,31.67,17.64
2023,12,7,14,31.51,17.58
2023,12,7,15,31.18,17.52
2023,12,7,16,30.45,18.25
2023,12,7,17,29.28,17.64
2023,12,7,18,28.19,17.52
2023,12,7,19,27.32,17.7
2023,12,7,20,26.8,17.7
2023,12,7,21,26.2,17.76
2023,12,7,22,25.9,17.58
2023,12,7,23,25.54,17.52
2023,12,8,0,25.05,17.52
2023,12,8,1,24.36,17.52
2023,12,8,2,23.94,17.33
2023,12,8,3,23.71,17.03
2023,12,8,4,23.38,16.78
2023,12,8,5,23.04,16.54
2023,12,8,6,23.25,16.85
2023,12,8,7,25.07,17.15
2023,12,8,8,27.12,17.15
2023,12,8,9,28.58,17.09
2023,12,8,10,29.44,17.33
2023,12,8,11,30.23,17.82
2023,12,8,12,30.81,18.13
2023,12,8,13,31.07,18.25
2023,12,8,14,30.96,18.25
2023,12,8,15,30.45,18.31
2023,12,8,16,29.98,18.19
2023,12,8,17,28.68,18.98
2023,12,8,18,27.78,18.86
2023,12,8,19,26.85,18.86
2023,12,8,20,26.08,18.74
2023,12,8,21,25.55,18.68
2023,12,8,22,25.33,18.49
2023,12,8,23,25.21,18.19
2023,12,9,0,24.93,18.07
2023,12,9,1,24.76,18.01
2023,12,9,2,24.5,17.94
2023,12,9,3,24.3,17.88
2023,12,9,4,24.15,17.76
2023,12,9,5,23.99,17.64
2023,12,9,6,24.12,17.88
2023,12,9,7,25.44,18.19
2023,12,9,8,27.33,18.25
2023,12,9,9,29.01,18.19
2023,12,9,10,30.22,18.13
2023,12,9,11,31.0,18.19
2023,12,9,12,31.37,18.19
2023,12,9,13,31.4,18.13
2023,12,9,14,31.15,18.01
2023,12,9,15,30.65,18.37
2023,12,9,16,29.98,18.13
2023,12,9,17,27.7,19.1
2023,12,9,18,26.33,18.74
2023,12,9,19,25.62,18.37
2023,12,9,20,25.06,18.19
2023,12,9,21,24.62,18.01
2023,12,9,22,24.25,17.88
2023,12,9,23,24.0,17.82
2023,12,10,0,23.78,17.76
2023,12,10,1,23.54,17.64
2023,12,10,2,23.39,17.58
2023,12,10,3,23.22,17.52
2023,12,10,4,23.02,17.4
2023,12,10,5,22.73,17.21
2023,12,10,6,23.24,17.4
2023,12,10,7,24.58,17.76
2023,12,10,8,26.18,18.31
2023,12,10,9,28.44,18.13
2023,12,10,10,29.69,18.37
2023,12,10,11,30.66,18.55
2023,12,10,12,31.15,18.49
2023,12,10,13,31.32,18.25
2023,12,10,14,31.22,17.94
2023,12,10,15,30.85,17.88
2023,12,10,16,30.5,17.88
2023,12,10,17,28.49,18.25
2023,12,10,18,26.8,17.88
2023,12,10,19,25.65,17.82
2023,12,10,20,24.73,17.76
2023,12,10,21,24.15,17.82
2023,12,10,22,23.77,18.01
2023,12,10,23,23.44,18.19
2023,12,11,0,23.16,18.13
2023,12,11,1,22.95,17.94
2023,12,11,2,22.8,17.64
2023,12,11,3,22.65,17.33
2023,12,11,4,22.34,16.97
2023,12,11,5,21.96,16.6
2023,12,11,6,22.44,16.54
2023,12,11,7,24.16,17.03
2023,12,11,8,26.62,17.58
2023,12,11,9,28.75,17.94
2023,12,11,10,30.01,18.25
2023,12,11,11,30.87,18.43
2023,12,11,12,31.4,18.43
2023,12,11,13,31.65,18.31
2023,12,11,14,31.6,18.19
2023,12,11,15,31.27,18.13
2023,12,11,16,30.94,18.07
2023,12,11,17,28.82,18.55
2023,12,11,18,27.0,18.37
2023,12,11,19,25.86,18.37
2023,12,11,20,25.12,18.37
2023,12,11,21,24.58,18.31
2023,12,11,22,24.12,18.25
2023,12,11,23,23.83,18.19
2023,12,12,0,23.82,18.07
2023,12,12,1,23.8,17.88
2023,12,12,2,23.59,17.64
2023,12,12,3,23.19,17.33
2023,12,12,4,22.69,16.91
2023,12,12,5,22.23,16.54
2023,12,12,6,22.57,16.66
2023,12,12,7,23.98,17.33
2023,12,12,8,25.54,17.76
2023,12,12,9,27.81,17.46
2023,12,12,10,29.61,17.4
2023,12,12,11,30.79,17.4
2023,12,12,12,31.5,17.46
2023,12,12,13,31.83,17.46
2023,12,12,14,31.84,17.46
2023,12,12,15,31.55,17.64
2023,12,12,16,31.25,17.46
2023,12,12,17,29.87,17.21
2023,12,12,18,28.82,17.09
2023,12,12,19,27.61,18.13
2023,12,12,20,26.51,18.62
2023,12,12,21,25.66,18.62
2023,12,12,22,25.03,18.43
2023,12,12,23,24.51,18.13
2023,12,13,0,24.01,17.76
2023,12,13,1,23.55,17.4
2023,12,13,2,23.19,17.03
2023,12,13,3,22.94,16.72
2023,12,13,4,22.81,16.48
2023,12,13,5,22.72,16.24
2023,12,13,6,23.09,16.6
2023,12,13,7,24.6,16.85
2023,12,13,8,26.41,17.03
2023,12,13,9,27.93,17.46
2023,12,13,10,29.05,17.88
2023,12,13,11,29.96,18.25
2023,12,13,12,30.69,18.55
2023,12,13,13,31.14,18.68
2023,12,13,14,31.24,18.74
2023,12,13,15,31.37,18.98
2023,12,13,16,30.72,18.43
2023,12,13,17,29.23,19.1
2023,12,13,18,28.23,18.92
2023,12,13,19,27.61,18.8
2023,12,13,20,27.31,18.43
2023,12,13,21,27.06,18.25
2023,12,13,22,26.55,18.49
2023,12,13,23,25.75,18.19
2023,12,14,0,25.0,18.13
2023,12,14,1,24.29,17.88
2023,12,14,2,23.75,17.52
2023,12,14,3,23.3,17.27
2023,12,14,4,22.96,16.97
2023,12,14,5,22.71,16.66
2023,12,14,6,23.19,16.85
2023,12,14,7,24.74,16.97
2023,12,14,8,26.66,17.27
2023,12,14,9,28.61,17.82
2023,12,14,10,30.15,18.43
2023,12,14,11,31.31,18.92
2023,12,14,12,32.0,19.29
2023,12,14,13,32.28,19.53
2023,12,14,14,32.28,19.84
2023,12,14,15,32.02,20.2
2023,12,14,16,31.33,20.08
2023,12,14,17,28.8,20.75
2023,12,14,18,27.48,20.26
2023,12,14,19,26.71,20.02
2023,12,14,20,26.1,19.84
2023,12,14,21,25.62,19.53
2023,12,14,22,25.19,19.23
2023,12,14,23,24.76,18.86
2023,12,15,0,24.29,18.37
2023,12,15,1,23.82,17.82
2023,12,15,2,23.45,17.4
2023,12,15,3,23.22,17.09
2023,12,15,4,23.1,16.91
2023,12,15,5,22.89,16.78
2023,12,15,6,23.22,17.15
2023,12,15,7,25.0,17.76
2023,12,15,8,27.03,17.82
2023,12,15,9,28.76,17.76
2023,12,15,10,29.93,17.64
2023,12,15,11,30.73,17.64
2023,12,15,12,31.33,17.76
2023,12,15,13,31.7,17.82
2023,12,15,14,31.76,17.76
2023,12,15,15,31.54,17.76
2023,12,15,16,31.19,18.01
2023,12,15,17,29.22,19.04
2023,12,15,18,27.65,19.04
2023,12,15,19,26.65,18.92
2023,12,15,20,25.87,18.74
2023,12,15,21,25.23,18.68
2023,12,15,22,24.74,18.74
2023,12,15,23,24.33,18.74
2023,12,16,0,24.0,18.55
2023,12,16,1,23.81,18.19
2023,12,16,2,23.44,17.88
